game_date,game_pk,batter,pitcher,player_name,stand,p_throws,pitch_type,pitch_name,release_speed,release_spin_rate,plate_x,plate_z,zone,sz_top,sz_bot,balls,strikes,inning,inning_topbot,outs_when_up,launch_speed,launch_angle,hit_distance_sc,home_team,away_team,des
2026-08-07,823103,666018,669302,"Gilbert, Logan",L,R,SL,Slider,88.8,2061,0.6360757423887632,1.877213506776299,9,3.189288058,1.609547244,0,0,3,Top,2,107.0,23,373,SEA,TB,Jonathan Aranda homers (15) on a fly ball to right field.
2026-08-07,823103,676356,669302,"Gilbert, Logan",R,R,FF,4-Seam Fastball,95.4,2348,-0.2147557436547665,2.3365661372696342,5,3.133120079,1.581200787,1,0,2,Top,1,103.1,30,398,SEA,TB,Jonny DeLuca homers (8) on a fly ball to center field.
2026-08-07,823024,671056,663372,"Feltner, Ryan",R,R,CU,Curveball,79.4,2588,0.367582617626395,2.1640707585498062,6,3.173490814,1.601574803,1,2,3,Bot,1,97.0,28,379,STL,COL,Iván Herrera homers (13) on a fly ball to left field.
2026-08-07,822863,592626,669358,"Baz, Shane",L,R,FC,Cutter,91.5,2364,0.072696779560701,3.0985204338062973,2,3.23667979,1.633464567,0,0,6,Bot,1,109.6,30,414,TEX,BAL,Joc Pederson homers (21) on a fly ball to right field. Elias Díaz scores.
2026-08-07,822699,695670,670062,"Garcia, Julian",R,R,ST,Sweeper,81.0,2896,0.1618897086178112,2.650474932663467,2,3.122588583,1.575885827,2,1,4,Bot,1,102.0,28,396,WSH,CIN,Harry Ford homers (2) on a fly ball to center field. Daylen Lile scores.
2026-08-07,822699,682829,676917,"Cavalli, Cade",L,R,FF,4-Seam Fastball,96.6,2222,0.2524124006324169,3.640383109427429,12,3.460474081,1.74640748,3,1,3,Top,1,101.6,37,379,WSH,CIN,Elly De La Cruz homers (20) on a fly ball to left field.
2026-08-07,822699,680574,676917,"Cavalli, Cade",R,R,FC,Cutter,94.5,2276,-0.0833005420787235,2.171762224463235,5,3.047112861,1.537795276,1,1,3,Top,1,105.5,27,420,WSH,CIN,Matt McLain homers (10) on a fly ball to left field.
2026-08-07,822699,553993,676917,"Cavalli, Cade",R,R,FF,4-Seam Fastball,97.8,2315,-0.0070206524324054,1.633848117959032,8,3.17085794,1.600246063,0,1,2,Top,1,104.1,25,422,WSH,CIN,Eugenio Suárez homers (15) on a fly ball to left center field.
2026-08-07,822699,695734,695534,"Petty, Chase",L,R,CH,Changeup,86.0,1361,-0.0570763634312858,2.8034777482222184,2,3.180511811,1.60511811,2,0,1,Bot,1,103.8,34,400,WSH,CIN,Daylen Lile homers (15) on a fly ball to right field. CJ Abrams scores. Brady House scores.
2026-08-08,825049,663656,642528,"Loáisiga, Jonathan",L,R,CH,Changeup,90.8,1750,-0.0660803392483715,2.154368915359064,8,3.350770997,1.691043307,1,0,8,Top,0,98.2,32,366,AZ,LAD,Kyle Tucker homers (11) on a fly ball to right field.
2026-08-08,824726,703607,670103,"Burgos, Raymond",R,L,FC,Cutter,85.0,1948,0.4751420891102526,2.2830455753511347,6,3.332340879,1.681742126,0,0,9,Top,0,111.5,21,439,BOS,ATH,Henry Bolte homers (5) on a fly ball to center field.
2026-08-08,824726,691016,670103,"Burgos, Raymond",L,L,FF,4-Seam Fastball,91.4,2161,0.6265123081137641,2.2028943905258638,6,3.285826772,1.658267717,2,2,7,Top,1,108.4,24,413,BOS,ATH,Tyler Soderstrom homers (19) on a fly ball to right field.
2026-08-08,824565,694197,663855,"Hicks, Jordan",L,R,ST,Sweeper,84.6,2429,0.5992638942381857,2.28638454421394,6,3.177001312,1.603346457,1,1,7,Top,1,97.6,37,362,CWS,CLE,Angel Genao homers (1) on a fly ball to right field.
2026-08-08,824565,808959,668909,"Williams, Gavin",L,R,SI,Sinker,99.8,2079,-0.1008631500970891,2.2051820181392303,5,3.296358268,1.663582677,1,1,6,Bot,1,101.1,28,347,CWS,CLE,Munetaka Murakami homers (26) on a fly ball to left field.
2026-08-08,824565,656555,641743,"Kay, Anthony",R,L,ST,Sweeper,83.3,2390,-0.102183926871989,1.769433295344959,8,3.334096129,1.682627953,1,0,6,Top,1,106.1,27,392,CWS,CLE,Rhys Hoskins homers (13) on a fly ball to left field. Angel Martínez scores.
2026-08-08,824079,695506,607067,"Rea, Colin",L,R,FC,Cutter,87.7,2204,0.1256925146704337,2.3622298423526056,5,3.401673228,1.716732283,1,0,7,Bot,1,111.0,33,420,KC,CHC,Jac Caglianone homers (20) on a fly ball to center field. Carter Jensen scores.
2026-08-08,824079,664023,607625,"Lugo, Seth",L,R,CU,Curveball,79.7,3241,0.7981122241682874,2.159128416648608,6,3.136630577,1.582972441,2,1,6,Top,2,98.2,33,381,KC,CHC,Ian Happ homers (19) on a fly ball to right center field.
2026-08-08,824079,695506,605280,"Holmes, Clay",L,R,SI,Sinker,94.2,2172,-0.2614965550299289,2.654419458035177,5,3.401673228,1.716732283,1,1,1,Bot,2,111.9,24,448,KC,CHC,Jac Caglianone homers (19) on a fly ball to center field.
2026-08-08,823514,700250,664849,"Young, Danny",L,L,SI,Sinker,91.8,2312,0.0602265094240563,2.348511436758411,5,3.280561024,1.655610236,1,0,8,Bot,0,105.2,35,431,NYY,ATL,Ben Rice homers (32) on a fly ball to center field.
2026-08-08,823514,660670,687396,"Headrick, Brent",R,L,FF,4-Seam Fastball,94.1,2143,0.1247256891906766,2.5312899197967624,5,3.200697179,1.615305118,3,2,8,Top,1,109.0,23,383,NYY,ATL,Ronald Acuña Jr. homers (12) on a fly ball to left center field.
2026-08-08,823514,806146,682989,"Mederos, Victor",R,R,FC,Cutter,93.8,2560,0.2626241922643821,2.835652072020836,2,3.298991142,1.664911417,2,2,7,Bot,0,98.4,29,352,NYY,ATL,George Lombard Jr. homers (2) on a fly ball to right field.
2026-08-08,823426,664770,663767,"Shugart, Chase",L,R,ST,Sweeper,83.9,2823,0.6011287888983541,2.2593540903692277,6,3.163836942,1.596702756,3,2,11,Top,2,100.6,24,395,PHI,TOR,Nathan Lukes homers (6) on a fly ball to right center field. Brandon Valenzuela scores.
2026-08-08,823426,547180,453286,"Scherzer, Max",L,R,SL,Slider,88.6,2611,0.1505868970674476,2.2077099043112587,5,3.26476378,1.647637795,1,1,6,Bot,1,106.7,23,399,PHI,TOR,Bryce Harper homers (25) on a fly ball to right center field.
2026-08-08,823426,607208,453286,"Scherzer, Max",R,R,SL,Slider,83.5,2239,0.1580777150225368,2.0530548485244293,8,3.244578412,1.637450787,2,2,6,Bot,1,99.0,26,391,PHI,TOR,Trea Turner homers (17) on a fly ball to left center field.
2026-08-08,823426,665489,605400,"Nola, Aaron",R,R,FF,4-Seam Fastball,92.4,2317,-0.9037449032319468,2.0355227967728715,13,3.208595801,1.619291339,3,1,1,Top,2,103.8,22,408,PHI,TOR,Vladimir Guerrero Jr. homers (7) on a line drive to left field.
2026-08-08,823348,664040,620443,"Torrens, Luis",L,R,EP,Eephus,42.0,1046,0.738571453516931,3.3941782678461934,12,3.088361221,1.558612205,2,0,7,Bot,0,98.9,38,380,PIT,NYM,Brandon Lowe homers (25) on a fly ball to right field.
2026-08-08,823267,701538,663567,"Lambert, Peter",L,R,FF,4-Seam Fastball,95.0,2268,0.1159676888504324,2.863076991494536,2,3.320054134,1.675541339,3,2,3,Bot,2,106.7,28,421,SD,HOU,Jackson Merrill homers (17) on a fly ball to center field.
2026-08-08,823267,666211,650633,"King, Michael",L,R,FF,4-Seam Fastball,95.5,2447,0.0775061191095968,3.363271679331361,2,3.26300853,1.646751969,1,2,2,Top,2,103.6,30,409,SD,HOU,Taylor Trammell homers (7) on a fly ball to right center field.
2026-08-08,823102,647304,664076,"Cleavinger, Garrett",L,L,ST,Sweeper,79.6,2732,-0.1371990955365414,1.9938555933544388,8,3.110301837,1.569685039,0,1,7,Bot,0,106.8,27,434,SEA,TB,Josh Naylor homers (10) on a fly ball to right center field.
2026-08-08,823102,683748,669923,"Kirby, George",L,R,FF,4-Seam Fastball,97.0,2300,0.6456462879508847,3.4053458938332977,12,3.15769357,1.593602362,1,2,4,Top,2,105.7,27,412,SEA,TB,Victor Mesa Jr. homers (9) on a fly ball to right field.
2026-08-08,823102,647304,592155,"Booser, Cam",L,L,FC,Cutter,88.2,2131,-0.1593573951949163,2.4985233086741414,5,3.110301837,1.569685039,0,0,2,Bot,1,93.9,25,367,SEA,TB,Josh Naylor homers (9) on a fly ball to right center field.
2026-08-08,823021,691023,657514,"Bernardino, Brennan",R,L,CH,Changeup,79.2,1577,-0.6436669513276796,2.3334199613462334,4,3.461351706,1.746850394,0,1,8,Bot,1,107.3,31,432,STL,COL,Jordan Walker homers (23) on a fly ball to left center field.
2026-08-08,823021,664983,703725,"Gastelum, Luis",L,R,FF,4-Seam Fastball,94.1,2519,0.0465974992142518,2.2161821038944387,5,3.228781168,1.629478347,0,0,6,Top,2,105.3,29,417,STL,COL,Jake McCarthy homers (13) on a fly ball to center field. Ezequiel Tovar scores.
2026-08-08,823021,664983,669461,"Liberatore, Matthew",L,L,FF,4-Seam Fastball,95.0,2208,0.0985721817648349,2.387072621800398,5,3.228781168,1.629478347,0,0,1,Top,0,104.0,29,420,STL,COL,Jake McCarthy homers (12) on a fly ball to right center field.
2026-08-08,822864,608369,664991,"Wolfram, Grant",L,L,SI,Sinker,94.9,2324,0.3771138540043157,2.0419973521980688,9,3.37183399,1.701673228,2,0,8,Bot,2,107.7,23,418,TEX,BAL,Corey Seager homers (11) on a fly ball to right center field. Alejandro Osuna scores. Wyatt Langford scores.
2026-08-08,822864,702616,594798,"deGrom, Jacob",L,R,FF,4-Seam Fastball,97.2,2476,0.2746761248330003,2.694118637994497,2,3.168225066,1.598917323,1,1,1,Top,2,105.5,30,403,TEX,BAL,Jackson Holliday homers (6) on a fly ball to right field.
2026-08-08,822701,553993,668820,"Kranick, Max",R,R,FF,4-Seam Fastball,94.9,1983,-0.0089719988703835,2.704410252119076,2,3.17085794,1.600246063,2,2,6,Top,2,105.4,22,415,WSH,CIN,Eugenio Suárez homers (16) on a fly ball to left center field. Sal Stewart scores.
2026-08-09,825050,606466,680736,"Wrobleski, Justin",R,L,FF,4-Seam Fastball,96.1,2511,-0.4656830363780422,2.462054987853844,4,3.218249672,1.624163386,1,1,1,Bot,2,103.7,24,385,AZ,LAD,Ketel Marte homers (20) on a fly ball to left field. Gabriel Moreno scores.
2026-08-09,824564,695657,684974,"Yoho, Craig",L,R,FC,Cutter,89.8,2495,-0.1418696674889747,2.59347444735529,5,3.340239501,1.685728347,1,1,3,Bot,2,110.7,24,391,CWS,CLE,Colson Montgomery homers (26) on a fly ball to right field. Randal Grichuk scores. Braden Montgomery scores.
2026-08-09,824078,665804,668834,"McGee, Easton",R,R,ST,Sweeper,83.2,2274,0.3779419924892985,3.1491177679528914,3,3.248966535,1.639665354,0,0,7,Top,0,101.0,32,388,KC,CHC,Miguel Amaya homers (4) on a fly ball to left field. Nico Hoerner scores. Dansby Swanson scores.
2026-08-09,824078,664023,668834,"McGee, Easton",L,R,FF,4-Seam Fastball,92.5,2396,0.3564363053411874,2.119754271649507,6,3.136630577,1.582972441,0,0,6,Top,2,100.3,35,401,KC,CHC,Ian Happ homers (20) on a fly ball to right field. Alex Bregman scores.
2026-08-09,824078,516782,571510,"Boyd, Matthew",R,L,CH,Changeup,76.6,1648,-0.5578125675287258,1.9003799030259076,7,3.21035105,1.620177165,2,2,4,Bot,2,106.5,26,413,KC,CHC,Starling Marte homers (2) on a fly ball to left field. Salvador Perez scores.
2026-08-09,823835,665052,623168,"Heineman, Tyler",L,R,FA,Other,39.6,1092,0.7763565284185389,4.425966406084379,12,3.234046916,1.632135827,1,1,8,Bot,0,95.9,38,368,MIA,LAA,Griffin Conine homers (12) on a fly ball to right field.
2026-08-09,823835,665052,641312,"Anderson, Shaun",L,R,SL,Slider,90.6,2917,0.4534441852212841,2.41023692721552,6,3.234046916,1.632135827,1,1,5,Bot,0,115.0,24,434,MIA,LAA,Griffin Conine homers (11) on a fly ball to right center field. Otto Lopez scores.
2026-08-09,823835,642350,687473,"Gusto, Ryan",R,R,FF,4-Seam Fastball,92.8,2393,-0.0743587727342175,2.630179762377187,5,3.305134514,1.668011811,3,1,2,Top,2,107.2,28,413,MIA,LAA,Jose Siri homers (7) on a fly ball to center field.
2026-08-09,823751,665019,694819,"Misiorowski, Jacob",L,R,FF,4-Seam Fastball,99.1,2551,-0.1372308810878703,2.155319262183884,5,3.211228675,1.620620079,2,1,6,Top,2,105.3,24,401,MIL,MIN,Kody Clemens homers (20) on a fly ball to right center field. Josh Bell scores.
2026-08-09,823751,641343,687570,"Prielipp, Connor",L,L,SI,Sinker,96.0,2115,-0.4558785190732404,2.4092171024711657,4,3.217372047,1.623720472,1,2,5,Bot,0,103.8,26,384,MIL,MIN,Jake Bauers homers (21) on a fly ball to left center field.
2026-08-09,823751,686797,694819,"Misiorowski, Jacob",L,R,FF,4-Seam Fastball,99.4,2666,-0.0790815114242102,2.8157057230641938,2,3.208595801,1.619291339,1,1,5,Top,0,103.8,29,401,MIL,MIN,Brooks Lee homers (17) on a fly ball to right center field.
2026-08-09,823751,694192,687570,"Prielipp, Connor",R,L,FF,4-Seam Fastball,96.5,2226,0.3435774012291235,2.520406126466184,6,3.237557415,1.63390748,3,2,1,Bot,0,103.4,26,387,MIL,MIN,Jackson Chourio homers (17) on a fly ball to right center field.
2026-08-09,823513,663757,800311,"Fuentes, Didier",L,R,FF,4-Seam Fastball,98.1,2010,-0.1268346275864621,2.9937231409425005,2,3.138385827,1.583858268,0,0,8,Bot,2,106.2,30,392,NYY,ATL,Trent Grisham homers (13) on a fly ball to right center field.
2026-08-09,823513,621566,693645,"Schlittler, Cam",L,R,FF,4-Seam Fastball,100.0,2634,-0.0651698774865733,2.0425535404093687,8,3.37183399,1.701673228,2,0,7,Top,1,110.7,19,393,NYY,ATL,Matt Olson homers (34) on a line drive to right center field.
2026-08-09,823425,656941,669456,"Bieber, Shane",L,R,KC,Knuckle Curve,83.1,2484,0.0453695129429557,1.373427893654842,14,3.180511811,1.60511811,2,0,5,Bot,1,107.7,28,448,PHI,TOR,Kyle Schwarber homers (35) on a fly ball to right field.
2026-08-09,823425,656941,669456,"Bieber, Shane",L,R,CH,Changeup,88.1,1095,-0.6987891320004761,2.136567176606476,4,3.180511811,1.60511811,2,1,3,Bot,0,101.9,32,378,PHI,TOR,Kyle Schwarber homers (34) on a fly ball to left center field. Alec Bohm scores. Justin Crawford scores.
2026-08-09,823345,682626,489446,"Yates, Kirby",R,R,FS,Split-Finger,83.5,1301,-0.4521924827837835,1.8435486106036616,7,3.120833333,1.575,1,1,5,Top,0,101.7,32,393,PIT,NYM,Francisco Alvarez homers (13) on a fly ball to left center field.
2026-08-09,823345,663968,640455,"Manaea, Sean",R,L,FF,4-Seam Fastball,93.3,2199,-0.1263416928815413,3.2958762949157725,2,3.179634186,1.604675197,1,0,3,Bot,2,104.6,25,420,PIT,NYM,Jake Mangum homers (4) on a fly ball to center field.
2026-08-09,823345,673357,683003,"Jones, Jared",R,R,FF,4-Seam Fastball,96.2,2491,0.1855422378595417,2.056347333576896,8,3.310400263,1.670669291,1,0,3,Top,2,108.3,33,408,PIT,NYM,Luis Robert Jr. homers (5) on a fly ball to center field. Bo Bichette scores.
2026-08-09,823268,669720,687911,"King, Bryan",R,L,ST,Sweeper,82.2,2013,-0.1768207116620741,1.9789810879061656,8,3.141896326,1.585629921,2,1,8,Bot,0,99.0,29,361,SD,HOU,Austin Hays homers (2) on a line drive to left field. Jase Bowen scores.
2026-08-09,823268,657757,805123,"Blubaugh, AJ",L,R,FF,4-Seam Fastball,94.2,2070,-0.1245274603210689,3.2650213726551325,2,3.350770997,1.691043307,0,1,6,Bot,0,103.7,24,393,SD,HOU,Gavin Sheets homers (15) on a line drive to right field.
2026-08-09,823268,665487,664299,"Javier, Cristian",R,R,CH,Changeup,88.1,2377,-0.2991199806748765,1.9430559800367924,7,3.346382874,1.68882874,2,1,4,Bot,2,110.6,32,421,SD,HOU,Fernando Tatis Jr. homers (11) on a fly ball to left field. Luis Rengifo scores. Freddy Fermin scores.
2026-08-09,823268,701538,664299,"Javier, Cristian",L,R,FF,4-Seam Fastball,92.4,2171,0.1838259145869989,3.441321622282681,12,3.320054134,1.675541339,1,2,2,Bot,0,106.8,33,411,SD,HOU,Jackson Merrill homers (18) on a fly ball to center field.
2026-08-09,823268,662139,681190,"Vásquez, Randy",L,R,ST,Sweeper,84.3,3015,-0.2074894736581793,2.796168284245634,2,3.036581365,1.532480315,3,2,2,Top,2,103.3,27,395,SD,HOU,Daulton Varsho homers (8) on a fly ball to right center field. Taylor Trammell scores.
2026-08-09,823020,696100,666277,"Soriano, George",R,R,SI,Sinker,95.4,2136,-0.9990405248766068,2.8262391824628,11,3.178756562,1.604232283,0,0,8,Top,0,104.0,36,394,STL,COL,Hunter Goodman homers (34) on a fly ball to left field.
2026-08-09,823020,664954,700241,"McGreevy, Michael",L,R,SI,Sinker,91.6,2172,0.1398428825262261,2.530779551558652,5,3.174368438,1.602017717,3,2,6,Top,2,98.1,29,384,STL,COL,Brett Sullivan homers (5) on a fly ball to right center field. Willi Castro scores.
2026-08-09,823020,676475,547179,"Lorenzen, Michael",L,R,SI,Sinker,91.6,2204,0.1459661659202127,2.551398412371209,5,3.215616798,1.622834646,0,0,5,Bot,0,110.3,28,441,STL,COL,Alec Burleson homers (19) on a fly ball to right center field.
2026-08-09,822862,641933,656756,"Montgomery, Jordan",R,L,SI,Sinker,88.1,2147,-0.1682948182186994,2.1476154985718763,5,3.097137467,1.563041339,1,0,6,Top,1,108.2,25,425,TEX,BAL,Tyler O'Neill homers (10) on a fly ball to center field. Jackson Holliday scores.
2026-08-09,822862,624413,656756,"Montgomery, Jordan",R,L,CH,Changeup,81.6,1461,1.0215546215124114,3.1181352116814023,12,3.323564633,1.677312992,3,2,4,Top,1,100.5,29,404,TEX,BAL,Pete Alonso homers (25) on a fly ball to left center field. Gunnar Henderson scores.
2026-08-09,822862,607043,700249,"Povich, Cade",L,L,SL,Slider,85.9,2506,-0.2164893180576242,2.68860929718466,5,3.270029528,1.650295276,0,0,3,Bot,2,107.1,25,434,TEX,BAL,Brandon Nimmo homers (13) on a fly ball to center field. Wyatt Langford scores. Ezequiel Duran scores.
2026-08-09,822862,624413,677958,"Rocker, Kumar",R,R,SL,Slider,84.0,2251,-0.2985392740960186,1.9195563482760112,7,3.323564633,1.677312992,0,1,2,Top,1,103.7,29,393,TEX,BAL,Pete Alonso homers (24) on a fly ball to left field. Gunnar Henderson scores.
2026-08-09,822862,681297,677958,"Rocker, Kumar",L,R,FC,Cutter,90.9,2072,-0.342474355142593,2.3496264693904325,4,3.328830381,1.679970472,3,2,2,Top,0,108.9,23,441,TEX,BAL,Colton Cowser homers (9) on a fly ball to center field.
2026-08-09,822700,694673,663903,"Singer, Brady",L,R,ST,Sweeper,83.6,2353,-0.8322021721837557,2.6322640924453617,11,3.141896326,1.585629921,3,2,3,Bot,0,102.4,27,378,WSH,CIN,Abimelec Ortiz homers (2) on a fly ball to left center field.
2026-08-10,825048,571448,687312,"Hughes, Gabriel",R,R,FF,4-Seam Fastball,92.4,2166,-0.0506924510482005,3.0260599548628653,2,3.277050525,1.653838583,2,1,1,Bot,2,103.4,24,382,AZ,COL,Nolan Arenado hits a grand slam (18) to left field. Gabriel Moreno scores. Ketel Marte scores. Lars Nootbaar scores.
2026-08-10,824969,691406,686751,"Johnson, Seth",R,R,SL,Slider,89.2,2405,0.0356058668054777,2.0835309008089062,8,3.243700787,1.637007874,0,0,8,Top,0,104.5,22,410,ATH,TB,Junior Caminero homers (34) on a line drive to left center field. Yandy Díaz scores. Jonathan Aranda scores.
2026-08-10,824969,680869,642547,"Peralta, Freddy",R,R,FF,4-Seam Fastball,92.7,2381,-0.2052892882809729,2.095112127731265,8,3.291970144,1.66136811,1,0,5,Bot,0,108.9,26,456,ATH,TB,Zack Gelof homers (12) on a line drive to left center field.
2026-08-10,824969,650490,682052,"Lopez, Jacob",R,L,FF,4-Seam Fastball,91.3,2190,0.1703991379464722,2.6639789693613904,5,3.227903543,1.629035433,0,1,1,Top,0,109.9,25,439,ATH,TB,Yandy Díaz homers (16) on a line drive to center field.
2026-08-10,824887,596019,693821,"Elder, Bryce",L,R,FC,Cutter,90.4,2185,0.7538797271876536,2.226081405515198,6,3.107668963,1.568356299,3,2,3,Top,2,107.7,35,420,ATL,NYM,Francisco Lindor homers (11) on a fly ball to right field.
2026-08-10,824887,683146,693821,"Elder, Bryce",L,R,SL,Slider,83.1,2508,0.462647676450123,2.3078679721388227,6,3.327952756,1.679527559,0,0,1,Top,2,100.3,33,407,ATL,NYM,Brett Baty hits a grand slam (8) to center field. Bo Bichette scores. Carson Benge scores. Jared Young scores.
2026-08-10,823998,545361,669022,"Gore, MacKenzie",R,L,CU,Curveball,81.3,2272,0.1129300144271829,1.8132396405660252,8,3.243700787,1.637007874,0,1,1,Bot,1,101.5,30,418,LAA,TEX,Mike Trout homers (20) on a fly ball to center field.
2026-08-10,823918,664728,676263,"Dreyer, Jack",L,L,SL,Slider,87.0,2208,-0.2578119392127433,2.3422083920967283,5,3.113812336,1.571456693,0,0,7,Top,1,96.5,26,370,LAD,KC,Kyle Isbel homers (4) on a fly ball to right field. Michael Massey scores.
2026-08-10,823918,695506,669373,"Skubal, Tarik",L,L,SL,Slider,91.5,2285,-0.0834627654936709,2.658611687964605,5,3.401673228,1.716732283,0,2,3,Top,2,110.8,17,410,LAD,KC,Jac Caglianone homers (21) on a line drive to right center field. Nick Loftin scores.
2026-08-10,823675,605137,664991,"Wolfram, Grant",R,L,FF,4-Seam Fastball,95.8,2292,0.0503652988705773,2.3973305858147214,5,3.334973753,1.683070866,2,1,7,Bot,0,106.4,23,407,MIN,BAL,Josh Bell homers (16) on a fly ball to center field. Ryan Jeffers scores. Royce Lewis scores.
2026-08-10,823675,668885,669432,"Rogers, Trevor",R,L,FF,4-Seam Fastball,93.9,2425,0.0869248110113177,1.9481585929920875,8,3.12960958,1.579429134,1,0,3,Bot,0,104.9,22,399,MIN,BAL,Austin Martin homers (3) on a line drive to left center field.
2026-08-10,823265,701538,701656,"Henderson, Logan",L,R,CH,Changeup,82.6,2512,0.0081046118648133,2.034649601403776,8,3.320054134,1.675541339,1,1,7,Bot,1,106.0,30,431,SD,MIL,Jackson Merrill homers (19) on a fly ball to center field. Ty France scores.
2026-08-10,823265,664034,701656,"Henderson, Logan",R,R,CH,Changeup,82.9,2398,0.252654327056782,2.2257454450654115,5,3.10328084,1.566141732,2,2,2,Bot,0,106.5,18,369,SD,MIL,Ty France homers (17) on a line drive to left field.
2026-08-10,823265,592885,663554,"Mize, Casey",L,R,FF,4-Seam Fastball,92.5,2251,0.2095377076192155,2.367488052470194,5,3.368323491,1.699901575,0,0,2,Top,1,100.5,32,378,SD,MIL,Christian Yelich homers (8) on a fly ball to left center field. William Contreras scores.
2026-08-10,823189,687551,669713,"Wesneski, Hayden",L,R,FC,Cutter,89.0,2399,0.5319669759053416,2.153302022964894,6,3.059399606,1.543996063,1,0,7,Bot,0,101.1,26,407,SF,HOU,Drew Gilbert homers (5) on a fly ball to right center field.
2026-08-10,823189,701358,664141,"Brubaker, JT",R,R,SL,Slider,87.4,2590,-0.1199260237561824,1.758743068214073,8,3.348138123,1.689714567,0,2,7,Top,1,113.9,17,402,SF,HOU,Cam Smith homers (16) on a line drive to left field.
2026-08-10,823189,808982,669713,"Wesneski, Hayden",L,R,FF,4-Seam Fastball,92.5,2167,0.5405187799533948,2.205537320111103,6,3.22351542,1.626820866,1,0,5,Bot,2,105.6,35,382,SF,HOU,Jung Hoo Lee homers (9) on a fly ball to right field.
2026-08-10,822780,807727,543243,"Gray, Sonny",R,R,FC,Cutter,88.0,2625,0.4091640382702218,2.113080651400992,9,3.217372047,1.623720472,0,1,5,Bot,0,100.1,29,373,TOR,BOS,Charles McAdoo homers (2) on a fly ball to right field.
2026-08-11,825046,691720,683352,"Bratt, Mitch",R,L,FF,4-Seam Fastball,90.9,2357,-0.3760029634557095,2.693358621276732,4,3.431512467,1.731791339,0,0,6,Top,2,102.1,31,413,AZ,COL,Kyle Karros homers (10) on a fly ball to left center field. Ezequiel Tovar scores.
2026-08-11,825046,606466,608372,"Sugano, Tomoyuki",L,R,ST,Sweeper,82.2,2595,-0.1198454632811498,2.2581036171811606,5,3.218249672,1.624163386,0,0,1,Bot,2,100.1,24,377,AZ,COL,Ketel Marte homers (21) on a line drive to right center field.
2026-08-11,825046,682998,608372,"Sugano, Tomoyuki",L,R,FF,4-Seam Fastball,93.3,2470,-0.1830342344800212,2.7632045312704774,2,3.10328084,1.566141732,0,2,1,Bot,1,105.3,30,422,AZ,COL,Corbin Carroll homers (17) on a fly ball to right center field.
2026-08-11,824970,700246,814305,"Tur, Yunior",R,R,ST,Sweeper,83.7,2405,0.3769766625092724,2.5764414951589742,6,3.254232283,1.642322835,0,0,8,Top,2,104.6,27,420,ATH,TB,Carson Williams homers (1) on a fly ball to center field. Richie Palacios scores. Yandy Díaz scores.
2026-08-11,824970,683748,665660,"Alvarado, Elvis",L,R,FF,4-Seam Fastball,97.5,2525,0.1571397919048007,1.787923642692076,8,3.15769357,1.593602362,1,0,7,Top,2,101.3,27,412,ATH,TB,Victor Mesa Jr. homers (10) on a fly ball to center field. Liam Hicks scores.
2026-08-11,824970,670764,669620,"Basso, Brady",R,L,FF,4-Seam Fastball,91.9,2145,-0.0175895314191579,2.8453388219084284,2,3.055889108,1.542224409,3,1,6,Top,1,94.5,29,379,ATH,TB,Taylor Walls homers (2) on a fly ball to left center field.
2026-08-11,824970,671732,607259,"Martinez, Nick",L,R,FC,Cutter,89.1,2370,0.3106189221741585,3.1323117488860377,3,3.34375,1.6875,0,0,4,Bot,2,103.7,37,417,ATH,TB,Lawrence Butler homers (8) on a fly ball to center field. Jacob Wilson scores.
2026-08-11,824970,650490,686930,"Barnett, Mason",R,R,ST,Sweeper,83.7,2805,0.5611889363365338,2.0046903211597678,9,3.227903543,1.629035433,0,0,4,Top,2,97.6,26,362,ATH,TB,Yandy Díaz homers (17) on a line drive to right field.
2026-08-11,824970,670764,686930,"Barnett, Mason",L,R,FF,4-Seam Fastball,93.1,2125,-0.0916598093573403,1.8932940782979808,8,3.055889108,1.542224409,0,0,4,Top,2,98.3,24,387,ATH,TB,Taylor Walls homers (1) on a fly ball to right center field. Richie Palacios scores.
2026-08-11,824970,691406,686930,"Barnett, Mason",R,R,ST,Sweeper,83.1,2728,0.1938652338842654,3.090862582532152,2,3.243700787,1.637007874,2,1,1,Top,1,105.4,25,430,ATH,TB,Junior Caminero homers (35) on a fly ball to center field. Yandy Díaz scores.
2026-08-11,824886,621566,694646,"McDermott, Chayce",L,R,SL,Slider,85.7,2644,0.0708726035577684,2.089511480139926,8,3.37183399,1.701673228,2,1,8,Bot,2,109.3,29,423,ATL,NYM,Matt Olson homers (35) on a fly ball to right field. Drake Baldwin scores.
2026-08-11,824886,645277,690997,"McLean, Nolan",L,R,FF,4-Seam Fastball,95.0,2307,-0.5634321242091904,2.648949054710484,1,2.984801509,1.506348425,0,2,5,Bot,0,103.5,31,386,ATL,NYM,Ozzie Albies homers (20) on a fly ball to right field.
2026-08-11,824563,553993,680732,"Burke, Sean",R,R,FF,4-Seam Fastball,92.1,2583,0.1718503558025814,3.385318426502021,12,3.17085794,1.600246063,1,1,5,Top,0,103.5,28,401,CWS,CIN,Eugenio Suárez homers (17) on a fly ball to left center field.
